id	sheet_id	system	category	element	state	source_sheet	source_rect	sprite_path	size_px	has_alpha	notes
ui_hud_player_portrait_frame_normal_01	UI-02	hud	frame	player_portrait_frame	normal	res://assets/ui/hud/sheets/ui_hud_sheet_01.png	38,36,237,249	res://assets/ui/hud/sliced/frame/ui_hud_player_portrait_frame_normal_01.png	256x256	true	Grid slice from UI-02 using Doc 21 element order
ui_hud_player_portrait_frame_low_stability_cracked_01	UI-02	hud	frame	player_portrait_frame	low_stability_cracked	res://assets/ui/hud/sheets/ui_hud_sheet_01.png	287,34,230,251	res://assets/ui/hud/sliced/frame/ui_hud_player_portrait_frame_low_stability_cracked_01.png	256x256	true	Grid slice from UI-02 using Doc 21 element order
ui_hud_player_portrait_frame_safe_warm_light_01	UI-02	hud	frame	player_portrait_frame	safe_warm_light	res://assets/ui/hud/sheets/ui_hud_sheet_01.png	526,39,210,249	res://assets/ui/hud/sliced/frame/ui_hud_player_portrait_frame_safe_warm_light_01.png	256x256	true	Grid slice from UI-02 using Doc 21 element order
ui_hud_stability_bar_frame_normal_01	UI-02	hud	bar	stability_bar_frame	normal	res://assets/ui/hud/sheets/ui_hud_sheet_01.png	754,142,223,246	res://assets/ui/hud/sliced/bar/ui_hud_stability_bar_frame_normal_01.png	256x256	true	Grid slice from UI-02 using Doc 21 element order
ui_hud_stability_bar_fill_normal_01	UI-02	hud	bar	stability_bar_fill	normal	res://assets/ui/hud/sheets/ui_hud_sheet_01.png	1008,141,221,247	res://assets/ui/hud/sliced/bar/ui_hud_stability_bar_fill_normal_01.png	256x256	true	Grid slice from UI-02 using Doc 21 element order
ui_hud_stability_bar_fill_low_01	UI-02	hud	bar	stability_bar_fill	low	res://assets/ui/hud/sheets/ui_hud_sheet_01.png	33,350,249,204	res://assets/ui/hud/sliced/bar/ui_hud_stability_bar_fill_low_01.png	256x256	true	Grid slice from UI-02 using Doc 21 element order
ui_hud_stability_bar_fill_critical_01	UI-02	hud	bar	stability_bar_fill	critical	res://assets/ui/hud/sheets/ui_hud_sheet_01.png	284,251,246,204	res://assets/ui/hud/sliced/bar/ui_hud_stability_bar_fill_critical_01.png	256x256	true	Grid slice from UI-02 using Doc 21 element order
ui_hud_countdown_timer_frame_normal_01	UI-02	hud	frame	countdown_timer_frame	normal	res://assets/ui/hud/sheets/ui_hud_sheet_01.png	528,352,250,205	res://assets/ui/hud/sliced/frame/ui_hud_countdown_timer_frame_normal_01.png	256x256	true	Grid slice from UI-02 using Doc 21 element order
ui_hud_backpack_normal_01	UI-02	hud	icon	backpack	normal	res://assets/ui/hud/sheets/ui_hud_sheet_01.png	796,300,208,214	res://assets/ui/hud/sliced/icon/ui_hud_backpack_normal_01.png	256x256	true	Grid slice from UI-02 using Doc 21 element order
ui_hud_weight_badge_normal_01	UI-02	hud	badge	weight_badge	normal	res://assets/ui/hud/sheets/ui_hud_sheet_01.png	1021,291,202,224	res://assets/ui/hud/sliced/badge/ui_hud_weight_badge_normal_01.png	256x256	true	Grid slice from UI-02 using Doc 21 element order
ui_hud_weight_badge_warning_01	UI-02	hud	badge	weight_badge	warning	res://assets/ui/hud/sheets/ui_hud_sheet_01.png	52,520,219,250	res://assets/ui/hud/sliced/badge/ui_hud_weight_badge_warning_01.png	256x256	true	Grid slice from UI-02 using Doc 21 element order
ui_hud_consumable_slot_empty_01	UI-02	hud	slot	consumable_slot	empty	res://assets/ui/hud/sheets/ui_hud_sheet_01.png	292,520,217,193	res://assets/ui/hud/sliced/slot/ui_hud_consumable_slot_empty_01.png	256x256	true	Grid slice from UI-02 using Doc 21 element order
ui_hud_consumable_slot_locked_01	UI-02	hud	slot	consumable_slot	locked	res://assets/ui/hud/sheets/ui_hud_sheet_01.png	538,519,204,250	res://assets/ui/hud/sliced/slot/ui_hud_consumable_slot_locked_01.png	256x256	true	Grid slice from UI-02 using Doc 21 element order
ui_hud_consumable_slot_selected_01	UI-02	hud	slot	consumable_slot	selected	res://assets/ui/hud/sheets/ui_hud_sheet_01.png	778,519,203,250	res://assets/ui/hud/sliced/slot/ui_hud_consumable_slot_selected_01.png	256x256	true	Grid slice from UI-02 using Doc 21 element order
ui_hud_earphone_signal_normal_01	UI-02	hud	icon	earphone_signal	normal	res://assets/ui/hud/sheets/ui_hud_sheet_01.png	1022,518,195,250	res://assets/ui/hud/sliced/icon/ui_hud_earphone_signal_normal_01.png	256x256	true	Grid slice from UI-02 using Doc 21 element order
ui_hud_interaction_key_prompt_frame_normal_01	UI-02	hud	frame	interaction_key_prompt_frame	normal	res://assets/ui/hud/sheets/ui_hud_sheet_01.png	40,752,251,251	res://assets/ui/hud/sliced/frame/ui_hud_interaction_key_prompt_frame_normal_01.png	256x256	true	Grid slice from UI-02 using Doc 21 element order
ui_hud_container_timer_badge_normal_01	UI-02	hud	badge	container_timer_badge	normal	res://assets/ui/hud/sheets/ui_hud_sheet_01.png	251,760,251,251	res://assets/ui/hud/sliced/badge/ui_hud_container_timer_badge_normal_01.png	256x256	true	Grid slice from UI-02 using Doc 21 element order
ui_hud_outpost_material_bubble_inactive_01	UI-02	hud	bubble	outpost_material_bubble	inactive	res://assets/ui/hud/sheets/ui_hud_sheet_01.png	502,752,250,251	res://assets/ui/hud/sliced/bubble/ui_hud_outpost_material_bubble_inactive_01.png	256x256	true	Grid slice from UI-02 using Doc 21 element order
ui_hud_outpost_material_bubble_active_01	UI-02	hud	bubble	outpost_material_bubble	active	res://assets/ui/hud/sheets/ui_hud_sheet_01.png	752,752,251,251	res://assets/ui/hud/sliced/bubble/ui_hud_outpost_material_bubble_active_01.png	256x256	true	Grid slice from UI-02 using Doc 21 element order
ui_hud_item_pickup_toast_frame_normal_01	UI-02	hud	toast	item_pickup_toast_frame	normal	res://assets/ui/hud/sheets/ui_hud_sheet_01.png	1003,752,177,251	res://assets/ui/hud/sliced/toast/ui_hud_item_pickup_toast_frame_normal_01.png	256x256	true	Grid slice from UI-02 using Doc 21 element order
ui_hud_low_stability_warning_corner_danger_01	UI-02	hud	badge	low_stability_warning_corner	danger	res://assets/ui/hud/sheets/ui_hud_sheet_01.png	41,1003,251,211	res://assets/ui/hud/sliced/badge/ui_hud_low_stability_warning_corner_danger_01.png	256x256	true	Grid slice from UI-02 using Doc 21 element order
ui_hud_safe_zone_normal_01	UI-02	hud	icon	safe_zone	normal	res://assets/ui/hud/sheets/ui_hud_sheet_01.png	251,1003,251,207	res://assets/ui/hud/sliced/icon/ui_hud_safe_zone_normal_01.png	256x256	true	Grid slice from UI-02 using Doc 21 element order
ui_hud_backpack_full_warning_badge_warning_01	UI-02	hud	badge	backpack_full_warning_badge	warning	res://assets/ui/hud/sheets/ui_hud_sheet_01.png	502,1003,250,223	res://assets/ui/hud/sliced/badge/ui_hud_backpack_full_warning_badge_warning_01.png	256x256	true	Grid slice from UI-02 using Doc 21 element order
ui_hud_close_button_frame_normal_01	UI-02	hud	button	close_button_frame	normal	res://assets/ui/hud/sheets/ui_hud_sheet_01.png	752,1003,251,224	res://assets/ui/hud/sliced/button/ui_hud_close_button_frame_normal_01.png	256x256	true	Grid slice from UI-02 using Doc 21 element order
ui_hud_compact_system_message_frame_normal_01	UI-02	hud	frame	compact_system_message_frame	normal	res://assets/ui/hud/sheets/ui_hud_sheet_01.png	1003,1003,203,223	res://assets/ui/hud/sliced/frame/ui_hud_compact_system_message_frame_normal_01.png	256x256	true	Grid slice from UI-02 using Doc 21 element order
ui_hud_sheet_01_slices	UI-02	hud	slice_manifest	slice_manifest	generated	res://assets/ui/hud/sheets/ui_hud_sheet_01.png		res://assets/ui/hud/ui_hud_sheet_01_slices.tab		false	Per-sheet slice manifest for UI-02
ui_hud_sheet_01_slices_preview	UI-02	hud	preview	slice_preview	generated	res://assets/ui/hud/sheets/ui_hud_sheet_01.png		res://assets/ui/hud/ui_hud_sheet_01_slices_preview.png		false	Preview contact sheet for UI-02 slices
ui_outlines_interactable_outline_subtle_dark_purple_01	UI-03	outlines	vfx	interactable_outline	subtle_dark_purple	res://assets/ui/outlines/sheets/ui_interaction_vfx_sheet_01.png	48,55,278,299	res://assets/ui/outlines/sliced/vfx/ui_outlines_interactable_outline_subtle_dark_purple_01.png	320x320	true	Grid slice from UI-03 using Doc 21 element order
ui_outlines_interactable_outline_active_blue_purple_01	UI-03	outlines	vfx	interactable_outline	active_blue_purple	res://assets/ui/outlines/sheets/ui_interaction_vfx_sheet_01.png	339,37,274,308	res://assets/ui/outlines/sliced/vfx/ui_outlines_interactable_outline_active_blue_purple_01.png	320x320	true	Grid slice from UI-03 using Doc 21 element order
ui_outlines_read_bar_outline_pulsing_01	UI-03	outlines	vfx	read_bar_outline	pulsing	res://assets/ui/outlines/sheets/ui_interaction_vfx_sheet_01.png	663,58,269,293	res://assets/ui/outlines/sliced/vfx/ui_outlines_read_bar_outline_pulsing_01.png	320x320	true	Grid slice from UI-03 using Doc 21 element order
ui_outlines_outpost_material_submit_outline_warm_yellow_01	UI-03	outlines	vfx	outpost_material_submit_outline	warm_yellow	res://assets/ui/outlines/sheets/ui_interaction_vfx_sheet_01.png	957,39,279,308	res://assets/ui/outlines/sliced/vfx/ui_outlines_outpost_material_submit_outline_warm_yellow_01.png	320x320	true	Grid slice from UI-03 using Doc 21 element order
ui_outlines_repaired_safe_outline_white_grey_01	UI-03	outlines	vfx	repaired_safe_outline	white_grey	res://assets/ui/outlines/sheets/ui_interaction_vfx_sheet_01.png	42,356,283,298	res://assets/ui/outlines/sliced/vfx/ui_outlines_repaired_safe_outline_white_grey_01.png	320x320	true	Grid slice from UI-03 using Doc 21 element order
